anno;mes;dia;hora;ndig;reflectancia;rmin;rmax;nc;N;Hext;brilloSolarC;dj
2012.0;6.0;17.0;12.0;100.0;0.1605762717637509;-0.066009883311318;1.0546451576083677;0.20219081412342274;12.194848137415203;9634.201166553155;0.7978091858765772;169.0
2012.0;6.0;17.0;13.0;97.0;0.1489280132918858;-0.0739454419266923;1.1161965489755137;0.1872662732029355;12.194848137415203;9634.201166553155;0.8127337267970645;169.0
2012.0;6.0;17.0;14.0;93.0;0.1266667192052538;0.1137144486349847;0.884316079487954;0.01680799787035539;12.194848137415203;9634.201166553155;0.9831920021296446;169.0
2012.0;6.0;17.0;15.0;82.0;0.0917960762885613;0.0612306670742767;0.6283840293246253;0.0538926703934317;12.194848137415203;9634.201166553155;0.9461073296065683;169.0
2012.0;6.0;17.0;16.0;104.0;0.1144457445740966;-0.0444021323580081;0.4830732212313118;0.30114748651513296;12.194848137415203;9634.201166553155;0.6988525134848671;169.0
2012.0;6.0;17.0;17.0;73.0;0.0612643335527469;0.0194918903455275;0.4955497128779207;0.08774657453376267;12.194848137415203;9634.201166553155;0.9122534254662373;169.0
2012.0;6.0;17.0;18.0;38.0;0.0120347691109682;0.0;0.06096027526411601;0.19741986168576922;12.194848137415203;9634.201166553155;0.8025801383142308;169.0
2012.0;6.0;18.0;7.0;122.0;0.1276102754606937;0.0090905727953887;0.2849427415610046;0.4296493415138164;12.195075532107465;9631.392931474616;0.5703506584861836;170.0
2012.0;6.0;18.0;10.0;98.0;0.1325154778403866;0.0959437969535486;0.9019934997025825;0.045371496028235245;12.195075532107465;9631.392931474616;0.9546285039717648;170.0
2012.0;6.0;18.0;13.0;103.0;0.1620314906444554;-0.0739454419266923;1.1161965489755137;0.19827628499374403;12.195075532107465;9631.392931474616;0.8017237150062559;170.0
2012.0;6.0;18.0;15.0;114.0;0.1472355960175022;0.0612306670742767;0.6283840293246253;0.15164316156387667;12.195075532107465;9631.392931474616;0.8483568384361233;170.0
2012.0;6.0;18.0;16.0;69.0;0.0610418652369454;-0.0444021323580081;0.4830732212313118;0.19990317438992564;12.195075532107465;9631.392931474616;0.8000968256100743;170.0
2012.0;6.0;18.0;17.0;43.0;0.0194918903455275;0.0194918903455275;0.4955497128779207;0.0;12.195075532107465;9631.392931474616;1.0;170.0
2012.0;6.0;18.0;18.0;86.0;0.076200344080145;0.0;0.06096027526411601;1.0;12.195075532107465;9631.392931474616;0.0;170.0
2012.0;6.0;19.0;7.0;142.0;0.1549770742586295;0.0090905727953887;0.2849427415610046;0.5288575475627187;12.195238540277552;9629.051970213834;0.47114245243728126;171.0
2012.0;6.0;19.0;10.0;79.0;0.0959437969535486;0.0959437969535486;0.9019934997025825;0.0;12.195238540277552;9629.051970213834;1.0;171.0
2012.0;6.0;19.0;13.0;84.0;0.1204096228498449;-0.0739454419266923;1.1161965489755137;0.1633040983867843;12.195238540277552;9629.051970213834;0.8366959016132157;171.0
2012.0;6.0;19.0;16.0;64.0;0.0534168919438954;-0.0444021323580081;0.4830732212313118;0.18544757330607553;12.195238540277552;9629.051970213834;0.8145524266939245;171.0
2012.0;6.0;20.0;7.0;71.0;0.057574924864522;0.0090905727953887;0.2849427415610046;0.17576208403976387;12.195337062086002;9627.179729244015;0.8242379159602361;172.0
2012.0;6.0;20.0;10.0;101.0;0.1380485311863412;0.0959437969535486;0.9019934997025825;0.052235903182141656;12.195337062086002;9627.179729244015;0.9477640968178583;172.0
2012.0;6.0;20.0;13.0;137.0;0.2364196540415969;-0.0739454419266923;1.1161965489755137;0.2607798887366473;12.195337062086002;9627.179729244015;0.7392201112633527;172.0
2012.0;6.0;20.0;16.0;91.0;0.0946363912262339;-0.0444021323580081;0.4830732212313118;0.2635924553405659;12.195337062086002;9627.179729244015;0.736407544659434;172.0
2012.0;6.0;21.0;7.0;61.0;0.043846815858849;0.0090905727953887;0.2849427415610046;0.12599590287431;12.195371043578213;9625.77708699444;0.8740040971256899;173.0
2012.0;6.0;21.0;10.0;108.0;0.1513568650597089;0.0959437969535486;0.9019934997025825;0.06874646553081522;12.195371043578213;9625.77708699444;0.9312535344691848;173.0
2012.0;6.0;21.0;13.0;140.0;0.2429822498481061;-0.0739454419266923;1.1161965489755137;0.2662940171823921;12.195371043578213;9625.77708699444;0.7337059828176079;173.0
2012.0;6.0;21.0;16.0;70.0;0.0625920506888548;-0.0444021323580081;0.4830732212313118;0.20284205189644955;12.195371043578213;9625.77708699444;0.7971579481035505;173.0
2012.0;6.0;22.0;7.0;47.0;0.0246532200216677;0.0090905727953887;0.2849427415610046;0.05641662088762536;12.195340476830948;9624.844353472414;0.9435833791123747;174.0
2012.0;6.0;22.0;10.0;91.0;0.1187042069076385;0.0959437969535486;0.9019934997025825;0.028236980767396207;12.195340476830948;9624.844353472414;0.9717630192326038;174.0
2012.0;6.0;22.0;13.0;98.0;0.1510506966874825;-0.0739454419266923;1.1161965489755137;0.18904982794835506;12.195340476830948;9624.844353472414;0.810950172051645;174.0
2012.0;6.0;22.0;16.0;82.0;0.0809268701037167;-0.0444021323580081;0.4830732212313118;0.2376016274673244;12.195340476830948;9624.844353472414;0.7623983725326756;174.0
2012.0;6.0;23.0;7.0;37.0;0.0109525039521554;0.0090905727953887;0.2849427415610046;0.006749742679560854;12.195245399983548;9624.3812707226;0.9932502573204391;175.0
2012.0;6.0;23.0;10.0;180.0;0.2889180630266234;0.0959437969535486;0.9019934997025825;0.2394074030607985;12.195245399983548;9624.3812707226;0.7605925969392016;175.0
2012.0;6.0;23.0;13.0;415.0;0.8451099342344898;-0.0739454419266923;1.1161965489755137;0.7722233004017257;12.195245399983548;9624.3812707226;0.2277766995982743;175.0
2012.0;6.0;23.0;16.0;185.0;0.2382514206670528;-0.0444021323580081;0.4830732212313118;0.5358611565482326;12.195245399983548;9624.3812707226;0.46413884345176737;175.0
2012.0;6.0;24.0;7.0;55.0;0.0355818421911185;0.0090905727953887;0.2849427415610046;0.09603429805998269;12.19508589715354;9624.387014122616;0.9039657019400174;176.0
2012.0;6.0;24.0;10.0;89.0;0.1147351610458474;0.0959437969535486;0.9019934997025825;0.02331290989651236;12.19508589715354;9624.387014122616;0.9766870901034876;176.0
2012.0;6.0;24.0;12.0;275.0;0.5551207415165289;-0.066009883311318;1.0546451576083677;0.5542567535484468;12.19508589715354;9624.387014122616;0.44574324645155317;176.0
2012.0;6.0;24.0;13.0;248.0;0.4795703283669549;-0.0739454419266923;1.1161965489755137;0.46508380892774465;12.19508589715354;9624.387014122616;0.5349161910722553;176.0
2012.0;6.0;24.0;14.0;117.0;0.1743877550938036;0.1137144486349847;0.884316079487954;0.07873498319963375;12.19508589715354;9624.387014122616;0.9212650168003662;176.0
2012.0;6.0;24.0;15.0;81.0;0.0902111782236758;0.0612306670742767;0.6283840293246253;0.05109819156217352;12.19508589715354;9624.387014122616;0.9489018084378265;176.0
2012.0;6.0;24.0;16.0;92.0;0.0962404640353567;-0.0444021323580081;0.4830732212313118;0.2666334937477778;12.19508589715354;9624.387014122616;0.7333665062522222;176.0
2012.0;6.0;24.0;17.0;91.0;0.0863260783997756;0.0194918903455275;0.4955497128779207;0.14039090398456877;12.19508589715354;9624.387014122616;0.8596090960154312;176.0
2012.0;6.0;24.0;18.0;33.0;0.005341205995714;0.0;0.06096027526411601;0.08761781295397261;12.19508589715354;9624.387014122616;0.9123821870460274;176.0
2012.0;6.0;25.0;7.0;92.0;0.0861860116868648;0.0090905727953887;0.2849427415610046;0.2794809960583707;12.194862098237117;9624.860194511892;0.7205190039416294;177.0
2012.0;6.0;25.0;10.0;124.0;0.1815686528198348;0.0959437969535486;0.9019934997025825;0.1062277618542163;12.194862098237117;9624.860194511892;0.8937722381457837;177.0
2012.0;6.0;25.0;13.0;346.0;0.6943518247679955;-0.0739454419266923;1.1161965489755137;0.6455509280134447;12.194862098237117;9624.860194511892;0.3544490719865553;177.0
2012.0;6.0;25.0;16.0;192.0;0.2490709060096506;-0.0444021323580081;0.4830732212313118;0.5563729876110004;12.194862098237117;9624.860194511892;0.4436270123889996;177.0
2012.0;6.0;26.0;7.0;70.0;0.0560700420505081;0.0090905727953887;0.2849427415610046;0.17030668805448684;12.194574178595367;9625.798861148558;0.8296933119455132;178.0
2012.0;6.0;26.0;10.0;107.0;0.1490076413334911;0.0959437969535486;0.9019934997025825;0.06583197562007424;12.194574178595367;9625.798861148558;0.9341680243799257;178.0
2012.0;6.0;26.0;13.0;156.0;0.2782696214893581;-0.0739454419266923;1.1161965489755137;0.2959437328558151;12.194574178595367;9625.798861148558;0.7040562671441849;178.0
2012.0;6.0;26.0;16.0;78.0;0.0748964838004514;-0.0444021323580081;0.4830732212313118;0.22616908135454353;12.194574178595367;9625.798861148558;0.7738309186454565;178.0
2012.0;6.0;27.0;7.0;53.0;0.0328109514003715;0.0090905727953887;0.2849427415610046;0.08598945845206447;12.194222358627774;9627.200505487226;0.9140105415479355;179.0
2012.0;6.0;27.0;10.0;133.0;0.1985952441681055;0.0959437969535486;0.9019934997025825;0.12735126241528777;12.194222358627774;9627.200505487226;0.8726487375847123;179.0
2012.0;6.0;27.0;13.0;96.0;0.1468615225700065;-0.0739454419266923;1.1161965489755137;0.18552993355802244;12.194222358627774;9627.200505487226;0.8144700664419775;179.0
2012.0;6.0;27.0;16.0;65.0;0.0550439061274679;-0.0444021323580081;0.4830732212313118;0.18853210450265398;12.194222358627774;9627.200505487226;0.811467895497346;179.0
2012.0;6.0;28.0;7.0;76.0;0.0642356149862554;0.0090905727953887;0.2849427415610046;0.19990795228339114;12.193806903234949;9629.06206576832;0.8000920477166089;180.0
2012.0;6.0;28.0;10.0;89.0;0.1145337314200293;0.0959437969535486;0.9019934997025825;0.023063012619544056;12.193806903234949;9629.06206576832;0.976936987380456;180.0
2012.0;6.0;28.0;13.0;107.0;0.1710519774843027;-0.0739454419266923;1.1161965489755137;0.20585562166852953;12.193806903234949;9629.06206576832;0.7941443783314704;180.0
2012.0;6.0;28.0;16.0;92.0;0.096360678540638;-0.0444021323580081;0.4830732212313118;0.26686139919295787;12.193806903234949;9629.06206576832;0.7331386008070422;180.0
2012.0;6.0;29.0;6.0;31.0;0.0026647504158045;-0.0030384656579682;0.00475849622753112;0.7314664554638213;12.193328121173186;9631.37993240777;0.2685335445361787;181.0
2012.0;6.0;29.0;7.0;69.0;0.0546535623591708;0.0090905727953887;0.2849427415610046;0.1651717648901131;12.193328121173186;9631.37993240777;0.8348282351098869;181.0
2012.0;6.0;29.0;8.0;178.0;0.2203137699923587;0.0326821475402291;0.304129451062735;0.6912266948953977;12.193328121173186;9631.37993240777;0.3087733051046023;181.0
2012.0;6.0;29.0;9.0;204.0;0.2916563706329218;-0.0564960419593884;0.518517862541644;0.6054678154164272;12.193328121173186;9631.37993240777;0.39453218458357275;181.0
2012.0;6.0;29.0;10.0;122.0;0.1774749340711466;0.0959437969535486;0.9019934997025825;0.10114901952018084;12.193328121173186;9631.37993240777;0.8988509804798192;181.0
2012.0;6.0;29.0;11.0;171.0;0.3038430790091212;0.1442485333911582;0.8992401888959498;0.21138584043191472;12.193328121173186;9631.37993240777;0.7886141595680853;181.0
2012.0;6.0;29.0;12.0;148.0;0.2687029579059899;-0.066009883311318;1.0546451576083677;0.29867606800984875;12.193328121173186;9631.37993240777;0.7013239319901512;181.0
2012.0;6.0;29.0;13.0;129.0;0.2194131258744567;-0.0739454419266923;1.1161965489755137;0.246490393619978;12.193328121173186;9631.37993240777;0.753509606380022;181.0
2012.0;6.0;29.0;14.0;182.0;0.3039773075738767;0.1137144486349847;0.884316079487954;0.2469017081216042;12.193328121173186;9631.37993240777;0.7530982918783958;181.0
2012.0;6.0;29.0;15.0;163.0;0.2330197289572972;0.0612306670742767;0.6283840293246253;0.3028970174864108;12.193328121173186;9631.37993240777;0.6971029825135893;181.0
2012.0;6.0;29.0;16.0;75.0;0.070385071142827;-0.0444021323580081;0.4830732212313118;0.21761624068260405;12.193328121173186;9631.37993240777;0.7823837593173959;181.0
2012.0;6.0;29.0;17.0;59.0;0.0417962419185154;0.0194918903455275;0.4955497128779207;0.04685219004351138;12.193328121173186;9631.37993240777;0.9531478099564886;181.0
2012.0;6.0;29.0;18.0;57.0;0.0373720899729081;0.0;0.06096027526411601;0.6130564504669652;12.193328121173186;9631.37993240777;0.3869435495330348;181.0
2012.0;6.0;30.0;7.0;89.0;0.0819596907527283;0.0090905727953887;0.2849427415610046;0.2641600328299558;12.192786364303895;9634.149954173845;0.7358399671700442;182.0
2012.0;6.0;30.0;10.0;302.0;0.5208516598320194;0.0959437969535486;0.9019934997025825;0.5271484642067628;12.192786364303895;9634.149954173845;0.47285153579323724;182.0
2012.0;6.0;30.0;13.0;294.0;0.5817898032697805;-0.0739454419266923;1.1161965489755137;0.5509722791138411;12.192786364303895;9634.149954173845;0.44902772088615894;182.0
2012.0;6.0;30.0;16.0;115.0;0.1316422086724546;-0.0444021323580081;0.4830732212313118;0.33374894169468017;12.192786364303895;9634.149954173845;0.6662510583053198;182.0
2012.0;7.0;1.0;7.0;94.0;0.0890583037219658;0.0090905727953887;0.2849427415610046;0.2898934283693217;12.19218202674133;9637.367445135937;0.7101065716306783;183.0
2012.0;7.0;1.0;10.0;100.0;0.1358763366290855;0.0959437969535486;0.9019934997025825;0.04954103889542655;12.19218202674133;9637.367445135937;0.9504589611045735;183.0
2012.0;7.0;1.0;11.0;280.0;0.5388881417372161;0.1442485333911582;0.8992401888959498;0.5227072451313381;12.19218202674133;9637.367445135937;0.47729275486866185;183.0
2012.0;7.0;1.0;12.0;145.0;0.2629826883253958;-0.066009883311318;1.0546451576083677;0.2935716698036892;12.19218202674133;9637.367445135937;0.7064283301963108;183.0
2012.0;7.0;1.0;13.0;206.0;0.3901130642855406;-0.0739454419266923;1.1161965489755137;0.38991860614920915;12.19218202674133;9637.367445135937;0.6100813938507909;183.0
2012.0;7.0;1.0;14.0;220.0;0.3812403102952953;0.1137144486349847;0.884316079487954;0.3471649305545715;12.19218202674133;9637.367445135937;0.6528350694454286;183.0
2012.0;7.0;1.0;15.0;86.0;0.099562936057157;0.0612306670742767;0.6283840293246253;0.06758713169007004;12.19218202674133;9637.367445135937;0.93241286830993;183.0
2012.0;7.0;1.0;16.0;115.0;0.1321267015677066;-0.0444021323580081;0.4830732212313118;0.3346674545540112;12.19218202674133;9637.367445135937;0.6653325454459889;183.0
2012.0;7.0;1.0;17.0;111.0;0.1146581379078833;0.0194918903455275;0.4955497128779207;0.1999048078994233;12.19218202674133;9637.367445135937;0.8000951921005767;183.0
2012.0;7.0;1.0;18.0;37.0;0.0107120325993703;0.0;0.06096027526411601;0.1757215260751273;12.19218202674133;9637.367445135937;0.8242784739248727;183.0
2012.0;7.0;2.0;7.0;56.0;0.036985881065015;0.0090905727953887;0.2849427415610046;0.10112412164258963;12.191515543902709;9641.027192368343;0.8988758783574103;184.0
2012.0;7.0;2.0;10.0;84.0;0.1052438482859241;0.0959437969535486;0.9019934997025825;0.011537813736122804;12.191515543902709;9641.027192368343;0.9884621862638772;184.0
2012.0;7.0;2.0;13.0;100.0;0.1565990732221124;-0.0739454419266923;1.1161965489755137;0.19371177297427913;12.191515543902709;9641.027192368343;0.8062882270257209;184.0
2012.0;7.0;2.0;16.0;57.0;0.0430372332927368;-0.0444021323580081;0.4830732212313118;0.16576957587827537;12.191515543902709;9641.027192368343;0.8342304241217247;184.0
2012.0;7.0;3.0;7.0;67.0;0.052044803927896;0.0090905727953887;0.2849427415610046;0.15571467617861778;12.190787391465069;9645.123464390115;0.8442853238213822;185.0
2012.0;7.0;3.0;10.0;135.0;0.2028216039256014;0.0959437969535486;0.9019934997025825;0.13259456161021566;12.190787391465069;9645.123464390115;0.8674054383897843;185.0
2012.0;7.0;3.0;13.0;139.0;0.2428088701455927;-0.0739454419266923;1.1161965489755137;0.266148337335921;12.190787391465069;9645.123464390115;0.733851662664079;185.0
2012.0;7.0;3.0;16.0;134.0;0.1614653670584031;-0.0444021323580081;0.4830732212313118;0.3902883765384323;12.190787391465069;9645.123464390115;0.6097116234615677;185.0
2012.0;7.0;4.0;7.0;98.0;0.094487633815952;0.0090905727953887;0.2849427415610046;0.30957545631306194;12.189998084233643;9649.650020320458;0.6904245436869381;186.0
2012.0;7.0;4.0;10.0;99.0;0.1339388460571766;0.0959437969535486;0.9019934997025825;0.047137352664538945;12.189998084233643;9649.650020320458;0.9528626473354611;186.0
2012.0;7.0;4.0;13.0;262.0;0.5147493431965294;-0.0739454419266923;1.1161965489755137;0.4946424793204316;12.189998084233643;9649.650020320458;0.5053575206795684;186.0
2012.0;7.0;4.0;16.0;92.0;0.0969267539860079;-0.0444021323580081;0.4830732212313118;0.26793457814154364;12.189998084233643;9649.650020320458;0.7320654218584564;186.0
2012.0;7.0;5.0;7.0;101.0;0.0985827883672574;0.0090905727953887;0.2849427415610046;0.3244209243390354;12.18914817492692;9654.600119727364;0.6755790756609645;187.0
2012.0;7.0;5.0;10.0;166.0;0.2621531958084032;0.0959437969535486;0.9019934997025825;0.20620241938927233;12.18914817492692;9654.600119727364;0.7937975806107277;187.0
2012.0;7.0;5.0;13.0;298.0;0.5948215909491084;-0.0739454419266923;1.1161965489755137;0.5619220546691502;12.18914817492692;9654.600119727364;0.43807794533084976;187.0
2012.0;7.0;5.0;16.0;75.0;0.0708080931918134;-0.0444021323580081;0.4830732212313118;0.2184182156869485;12.18914817492692;9654.600119727364;0.7815817843130515;187.0
2012.0;7.0;6.0;7.0;108.0;0.1081556251196874;0.0090905727953887;0.2849427415610046;0.35912370298771007;12.188238252883837;9659.966533145558;0.6408762970122899;188.0
2012.0;7.0;6.0;10.0;243.0;0.4095438364908376;0.0959437969535486;0.9019934997025825;0.38905794328532783;12.188238252883837;9659.966533145558;0.6109420567146722;188.0
2012.0;7.0;6.0;13.0;235.0;0.4559553372116431;-0.0739454419266923;1.1161965489755137;0.44524164611370093;12.188238252883837;9659.966533145558;0.554758353886299;188.0
2012.0;7.0;6.0;16.0;65.0;0.0554444493709647;-0.0444021323580081;0.4830732212313118;0.18929146366658686;12.188238252883837;9659.966533145558;0.8107085363334131;188.0
2012.0;7.0;7.0;7.0;76.0;0.0643404475607259;0.0090905727953887;0.2849427415610046;0.20028798400451053;12.187268942698866;9665.74155323839;0.7997120159954895;189.0
2012.0;7.0;7.0;10.0;124.0;0.1818395047915013;0.0959437969535486;0.9019934997025825;0.1065637857628447;12.187268942698866;9665.74155323839;0.8934362142371552;189.0
2012.0;7.0;7.0;12.0;0.0;-0.066009883311318;-0.066009883311318;1.0546451576083677;0.0;12.187268942698866;9665.74155323839;1.0;189.0
2012.0;7.0;7.0;13.0;105.0;0.1683894553468896;-0.0739454419266923;1.1161965489755137;0.20361847504420552;12.187268942698866;9665.74155323839;0.7963815249557945;189.0
2012.0;7.0;7.0;14.0;96.0;0.1344465978870577;0.1137144486349847;0.884316079487954;0.02690384813892082;12.187268942698866;9665.74155323839;0.9730961518610792;189.0
2012.0;7.0;7.0;15.0;148.0;0.2087756392731559;0.0612306670742767;0.6283840293246253;0.260150044096452;12.187268942698866;9665.74155323839;0.7398499559035481;189.0
2012.0;7.0;7.0;16.0;89.0;0.0924582192244147;-0.0444021323580081;0.4830732212313118;0.25946302637862984;12.187268942698866;9665.74155323839;0.7405369736213702;189.0
2012.0;7.0;7.0;17.0;56.0;0.037811559414055;0.0194918903455275;0.4955497128779207;0.038482025084843434;12.187268942698866;9665.74155323839;0.9615179749151566;189.0
2012.0;7.0;7.0;18.0;35.0;0.0080365359427763;0.0;0.06096027526411601;0.1318323434065425;12.187268942698866;9665.74155323839;0.8681676565934575;189.0
2012.0;7.0;8.0;7.0;53.0;0.0328528095012077;0.0090905727953887;0.2849427415610046;0.08614119951331298;12.18624090279102;9671.91700657676;0.913858800486687;190.0
2012.0;7.0;8.0;10.0;96.0;0.128275418949818;0.0959437969535486;0.9019934997025825;0.04011120143832614;12.18624090279102;9671.91700657676;0.9598887985616739;190.0
2012.0;7.0;8.0;13.0;102.0;0.1619181119293555;-0.0739454419266923;1.1161965489755137;0.19818102012957944;12.18624090279102;9671.91700657676;0.8018189798704205;190.0
2012.0;7.0;8.0;14.0;90.0;0.1225340316946979;0.1137144486349847;0.884316079487954;0.011445061503374853;12.18624090279102;9671.91700657676;0.9885549384966251;190.0
2012.0;7.0;8.0;15.0;82.0;0.0930618239774966;0.0612306670742767;0.6283840293246253;0.05612442598756776;12.18624090279102;9671.91700657676;0.9438755740124323;190.0
2012.0;7.0;8.0;16.0;109.0;0.1233476225408411;-0.0444021323580081;0.4830732212313118;0.31802387307266544;12.18624090279102;9671.91700657676;0.6819761269273346;190.0
2012.0;7.0;8.0;17.0;62.0;0.0462285499826098;0.0194918903455275;0.4955497128779207;0.056162630612509284;12.18624090279102;9671.91700657676;0.9438373693874907;190.0
2012.0;7.0;8.0;18.0;32.0;0.0040187304012487;0.0;0.06096027526411601;0.06592375746069355;12.18624090279102;9671.91700657676;0.9340762425393064;190.0
2012.0;7.0;9.0;7.0;72.0;0.0588593834417673;0.0090905727953887;0.2849427415610046;0.18041841348967538;12.18515482391286;9678.484266006904;0.8195815865103246;191.0
2012.0;7.0;9.0;10.0;218.0;0.3619598744004413;0.0959437969535486;0.9019934997025825;0.33002440983433706;12.18515482391286;9678.484266006904;0.669975590165663;191.0
2012.0;7.0;9.0;13.0;155.0;0.2797943194819079;-0.0739454419266923;1.1161965489755137;0.2972248388114112;12.18515482391286;9678.484266006904;0.7027751611885888;191.0
2012.0;7.0;9.0;16.0;84.0;0.0848510947896174;-0.0444021323580081;0.4830732212313118;0.2450412635739168;12.18515482391286;9678.484266006904;0.7549587364260832;191.0
2012.0;7.0;9.0;17.0;58.0;0.0406383526095187;0.0194918903455275;0.4955497128779207;0.044419944937575936;12.18515482391286;9678.484266006904;0.955580055062424;191.0
2012.0;7.0;9.0;18.0;41.0;0.016077054596024;0.0;0.06096027526411601;0.2637300196950995;12.18515482391286;9678.484266006904;0.7362699803049004;191.0
2012.0;7.0;10.0;7.0;76.0;0.064334226092804;0.0090905727953887;0.2849427415610046;0.20026543037388383;12.18401142760603;9685.434263577585;0.7997345696261162;192.0
2012.0;7.0;10.0;10.0;128.0;0.1896661195823691;0.0959437969535486;0.9019934997025825;0.11627362718351034;12.18401142760603;9685.434263577585;0.8837263728164897;192.0
2012.0;7.0;10.0;13.0;95.0;0.1467344176562849;-0.0739454419266923;1.1161965489755137;0.18542313544931505;12.18401142760603;9685.434263577585;0.814576864550685;192.0
2012.0;7.0;10.0;16.0;213.0;0.2840361416927928;-0.0444021323580081;0.4830732212313118;0.6226608917665476;12.18401142760603;9685.434263577585;0.3773391082334524;192.0
2012.0;7.0;11.0;7.0;87.0;0.079392639139915;0.0090905727953887;0.2849427415610046;0.254854136761419;12.182811464609593;9692.757503996076;0.745145863238581;193.0
2012.0;7.0;11.0;10.0;438.0;0.7838982972427937;0.0959437969535486;0.9019934997025825;0.8534889324355249;12.182811464609593;9692.757503996076;0.14651106756447507;193.0
2012.0;7.0;11.0;13.0;217.0;0.4184937244523231;-0.0739454419266923;1.1161965489755137;0.41376505504667904;12.182811464609593;9692.757503996076;0.586234944953321;193.0
2012.0;7.0;11.0;16.0;120.0;0.1405610065956735;-0.0444021323580081;0.4830732212313118;0.3506574054978304;12.182811464609593;9692.757503996076;0.6493425945021696;193.0
2012.0;7.0;12.0;7.0;65.0;0.049280360604923;0.0090905727953887;0.2849427415610046;0.14569320948019257;12.181555713227894;9700.44407858136;0.8543067905198074;194.0
2012.0;7.0;12.0;10.0;302.0;0.5234880291067896;0.0959437969535486;0.9019934997025825;0.5304191921355478;12.181555713227894;9700.44407858136;0.4695808078644522;194.0
2012.0;7.0;12.0;13.0;110.0;0.1805435067555137;-0.0739454419266923;1.1161965489755137;0.21383074509394182;12.181555713227894;9700.44407858136;0.7861692549060582;194.0
2012.0;7.0;12.0;16.0;71.0;0.0649152458777181;-0.0444021323580081;0.4830732212313118;0.2072464191774128;12.181555713227894;9700.44407858136;0.7927535808225872;194.0
2012.0;7.0;13.0;7.0;113.0;0.1149955287719605;0.0090905727953887;0.2849427415610046;0.38391924359513147;12.180244977664422;9708.483679681953;0.6160807564048685;195.0
2012.0;7.0;13.0;8.0;172.0;0.2117020367057922;0.0326821475402291;0.304129451062735;0.6595014459251036;12.180244977664422;9708.483679681953;0.3404985540748964;195.0
2012.0;7.0;13.0;9.0;288.0;0.4326518212810757;-0.0564960419593884;0.518517862541644;0.8506713653558022;12.180244977664422;9708.483679681953;0.14932863464419777;195.0
2012.0;7.0;13.0;10.0;202.0;0.331912547721658;0.0959437969535486;0.9019934997025825;0.29274714693565124;12.180244977664422;9708.483679681953;0.7072528530643487;195.0
2012.0;7.0;13.0;11.0;307.0;0.6007643476024802;0.1442485333911582;0.8992401888959498;0.60466339049283;12.180244977664422;9708.483679681953;0.39533660950717;195.0
2012.0;7.0;13.0;12.0;454.0;0.9736505689676862;-0.066009883311318;1.0546451576083677;0.9277256732150048;12.180244977664422;9708.483679681953;0.07227432678499524;195.0
2012.0;7.0;13.0;13.0;176.0;0.3280968092646838;-0.0739454419266923;1.1161965489755137;0.33781032369642017;12.180244977664422;9708.483679681953;0.6621896763035798;195.0
2012.0;7.0;13.0;14.0;93.0;0.1293057965803637;0.1137144486349847;0.884316079487954;0.020232695235956267;12.180244977664422;9708.483679681953;0.9797673047640437;195.0
2012.0;7.0;13.0;15.0;112.0;0.1464022071975109;0.0612306670742767;0.6283840293246253;0.15017373746192905;12.180244977664422;9708.483679681953;0.8498262625380709;195.0
2012.0;7.0;13.0;16.0;92.0;0.0974356251759152;-0.0444021323580081;0.4830732212313118;0.26889930793686884;12.180244977664422;9708.483679681953;0.7311006920631311;195.0
2012.0;7.0;13.0;17.0;52.0;0.0322768508697269;0.0194918903455275;0.4955497128779207;0.026855898420468552;12.180244977664422;9708.483679681953;0.9731441015795315;195.0
2012.0;7.0;13.0;18.0;38.0;0.0120662781446804;0.0;0.06096027526411601;0.19793673982609392;12.180244977664422;9708.483679681953;0.8020632601739061;195.0
2012.0;7.0;14.0;7.0;60.0;0.0424428817486654;0.0090905727953887;0.2849427415610046;0.12090645907379202;12.17888008632831;9716.86561552509;0.879093540926208;196.0
2012.0;7.0;14.0;10.0;232.0;0.3897020874451395;0.0959437969535486;0.9019934997025825;0.36444190660914305;12.17888008632831;9716.86561552509;0.6355580933908569;196.0
2012.0;7.0;14.0;13.0;169.0;0.3129117827003275;-0.0739454419266923;1.1161965489755137;0.3250513195772183;12.17888008632831;9716.86561552509;0.6749486804227818;196.0
2012.0;7.0;14.0;16.0;111.0;0.126904301009588;-0.0444021323580081;0.4830732212313118;0.32476670654259865;12.17888008632831;9716.86561552509;0.6752332934574014;196.0
2012.0;7.0;15.0;7.0;44.0;0.0205393730397309;0.0090905727953887;0.2849427415610046;0.04150339036873745;12.177461890119986;9725.57882546316;0.9584966096312626;197.0
2012.0;7.0;15.0;10.0;258.0;0.4399029280022254;0.0959437969535486;0.9019934997025825;0.4267219873360211;12.177461890119986;9725.57882546316;0.5732780126639789;197.0
2012.0;7.0;15.0;13.0;244.0;0.4812405852930436;-0.0739454419266923;1.1161965489755137;0.46648721872158155;12.177461890119986;9725.57882546316;0.5335127812784184;197.0
2012.0;7.0;15.0;16.0;69.0;0.0619459304884829;-0.0444021323580081;0.4830732212313118;0.20161712224622946;12.177461890119986;9725.57882546316;0.7983828777537705;197.0
2012.0;7.0;16.0;7.0;42.0;0.0178034152646474;0.0090905727953887;0.2849427415610046;0.03158518748736672;12.175991260702512;9734.611895582935;0.9684148125126333;198.0
2012.0;7.0;16.0;10.0;86.0;0.1095736975508503;0.0959437969535486;0.9019934997025825;0.016909503906293737;12.175991260702512;9734.611895582935;0.9830904960937062;198.0
